ts,High,Low,Open,Amount,Volume,Close
2020-07-01 08:52:00,18.0,18.0,18.0,18.0,1,18.0
2020-07-01 08:57:00,18.0,18.0,18.0,90.0,5,18.0
2020-07-01 09:02:00,18.0,18.0,18.0,90.0,5,18.0
2020-07-01 09:04:00,17.95,17.95,17.95,17.95,1,17.95
2020-07-01 09:05:00,17.95,17.95,17.95,71.8,4,17.95
2020-07-01 09:09:00,17.95,17.95,17.95,143.6,8,17.95
2020-07-01 09:10:00,17.9,17.9,17.9,125.3,7,17.9
2020-07-01 09:12:00,18.0,18.0,18.0,54.0,3,18.0
2020-07-01 09:13:00,17.95,17.95,17.95,17.95,1,17.95
2020-07-01 09:14:00,18.0,18.0,18.0,36.0,2,18.0
2020-07-01 09:20:00,17.95,17.95,17.95,17.95,1,17.95
2020-07-01 09:34:00,18.0,18.0,18.0,162.0,9,18.0
2020-07-01 09:36:00,18.0,18.0,18.0,54.0,3,18.0
2020-07-01 09:38:00,18.0,18.0,18.0,36.0,2,18.0
2020-07-01 09:41:00,18.15,18.05,18.05,686.85,38,18.15
2020-07-01 09:42:00,18.1,18.05,18.1,488.35,27,18.05
2020-07-01 09:48:00,18.05,18.05,18.05,36.1,2,18.05
2020-07-01 10:06:00,18.1,18.1,18.1,199.1,11,18.1
2020-07-01 10:08:00,18.1,18.1,18.1,18.1,1,18.1
2020-07-01 10:10:00,18.1,18.1,18.1,18.1,1,18.1
2020-07-01 10:12:00,18.1,18.1,18.1,90.5,5,18.1
2020-07-01 10:18:00,18.1,18.1,18.1,36.2,2,18.1
2020-07-01 10:23:00,18.1,18.1,18.1,36.2,2,18.1
2020-07-01 10:48:00,18.1,18.1,18.1,72.4,4,18.1
2020-07-01 10:49:00,18.1,18.1,18.1,18.1,1,18.1
2020-07-01 10:50:00,18.15,18.15,18.15,127.05,7,18.15
2020-07-01 11:06:00,18.15,18.15,18.15,127.05,7,18.15
2020-07-01 11:07:00,18.15,18.15,18.15,217.8,12,18.15
2020-07-01 11:12:00,18.15,18.15,18.15,127.05,7,18.15
2020-07-01 11:35:00,18.15,18.15,18.15,90.75,5,18.15
2020-07-01 11:39:00,18.15,18.15,18.15,36.3,2,18.15
2020-07-01 11:51:00,18.15,18.15,18.15,36.3,2,18.15
2020-07-01 12:08:00,18.1,18.1,18.1,452.5,25,18.1
2020-07-01 12:09:00,18.05,18.05,18.05,90.25,5,18.05
2020-07-01 12:10:00,18.1,18.1,18.1,199.1,11,18.1
2020-07-01 12:20:00,18.05,18.05,18.05,36.1,2,18.05
2020-07-01 12:27:00,18.1,18.1,18.1,18.1,1,18.1
2020-07-01 12:28:00,18.1,18.1,18.1,18.1,1,18.1
2020-07-01 12:31:00,18.1,18.1,18.1,72.4,4,18.1
2020-07-01 12:40:00,18.05,18.05,18.05,18.05,1,18.05
2020-07-01 12:43:00,18.05,18.05,18.05,18.05,1,18.05
2020-07-01 12:44:00,18.05,18.05,18.05,288.8,16,18.05
2020-07-01 13:01:00,18.05,18.05,18.05,18.05,1,18.05
2020-07-01 13:02:00,18.05,18.05,18.05,54.15,3,18.05
2020-07-01 13:04:00,18.05,18.05,18.05,36.1,2,18.05
2020-07-01 13:05:00,18.0,18.0,18.0,198.0,11,18.0
2020-07-01 13:09:00,18.0,17.95,18.0,359.4,20,17.95
2020-07-01 13:13:00,17.95,17.95,17.95,53.85,3,17.95
2020-07-01 13:14:00,17.95,17.95,17.95,125.65,7,17.95
2020-07-01 13:16:00,17.95,17.95,17.95,35.9,2,17.95
2020-07-01 13:19:00,17.95,17.95,17.95,107.7,6,17.95
2020-07-01 13:20:00,17.95,17.95,17.95,17.95,1,17.95
2020-07-01 13:25:00,17.95,17.95,17.95,376.95,21,17.95
2020-07-01 13:29:00,18.0,18.0,18.0,36.0,2,18.0
2020-07-01 13:32:00,18.0,18.0,18.0,54.0,3,18.0
2020-07-01 13:37:00,18.0,18.0,18.0,18.0,1,18.0
2020-07-01 13:42:00,17.95,17.95,17.95,89.75,5,17.95
2020-07-01 13:43:00,18.05,18.0,18.0,630.25,35,18.05
2020-07-01 13:44:00,18.05,18.05,18.05,108.3,6,18.05
2020-07-01 13:45:00,18.05,18.05,18.05,397.1,22,18.05
2020-07-02 08:47:00,17.1,17.1,17.1,17.1,1,17.1
2020-07-02 08:48:00,17.2,17.2,17.2,34.4,2,17.2
2020-07-02 08:52:00,17.25,17.25,17.25,17.25,1,17.25
2020-07-02 08:53:00,17.3,17.3,17.3,17.3,1,17.3
2020-07-02 08:54:00,17.3,17.3,17.3,17.3,1,17.3
2020-07-02 08:55:00,17.3,17.3,17.3,17.3,1,17.3
2020-07-02 08:56:00,17.3,17.3,17.3,86.5,5,17.3
2020-07-02 08:57:00,17.3,17.25,17.3,34.55,2,17.25
2020-07-02 08:58:00,17.3,17.3,17.3,17.3,1,17.3
2020-07-02 08:59:00,17.3,17.3,17.3,17.3,1,17.3
2020-07-02 09:01:00,17.35,17.35,17.35,104.1,6,17.35
2020-07-02 09:02:00,17.35,17.25,17.35,468.1,27,17.25
2020-07-02 09:03:00,17.25,17.2,17.25,51.7,3,17.2
2020-07-02 09:04:00,17.25,17.25,17.25,51.75,3,17.25
2020-07-02 09:05:00,17.25,17.25,17.25,138.0,8,17.25
